id,generation,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,base_egg_steps,base_happiness,capture_rate,experience_growth,height_m,weight_kg,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
341,3,Corphish,water,,308,43,80,65,50,35,35,3840,70,205,1640000,0.6,11.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
342,3,Crawdaunt,water,dark,468,63,120,85,90,55,55,3840,70,155,1640000,1.1,32.8,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,normal,none
343,3,Baltoy,ground,psychic,300,40,40,55,40,70,55,5120,70,255,1000000,0.5,21.5,2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,normal,none
344,3,Claydol,ground,psychic,500,60,70,105,70,120,75,5120,70,90,1000000,1.5,108.0,2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,normal,none
345,3,Lileep,rock,grass,355,66,41,77,61,87,23,7680,70,45,600000,1.0,23.8,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,normal,none
346,3,Cradily,rock,grass,495,86,81,97,81,107,43,7680,70,45,600000,1.5,60.4,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,normal,none
347,3,Anorith,rock,bug,355,45,95,50,40,50,75,7680,70,45,600000,0.7,12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
348,3,Armaldo,rock,bug,495,75,125,100,70,80,45,7680,70,45,600000,1.5,68.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
349,3,Feebas,water,,200,20,15,20,10,55,80,5120,70,255,600000,0.6,7.4,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
350,3,Milotic,water,,540,95,60,79,100,125,81,5120,70,60,600000,6.2,162.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
351,3,Castform,normal,,420,70,70,70,70,70,70,6400,70,45,1000000,0.3,0.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
351,3,Castform Sunny Form,fire,,420,70,70,70,70,70,70,6400,70,45,1000000,0.3,0.8,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
351,3,Castform Rainy Form,water,,420,70,70,70,70,70,70,6400,70,45,1000000,0.3,0.8,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
351,3,Castform Snowy Form,ice,,420,70,70,70,70,70,70,6400,70,45,1000000,0.3,0.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
352,3,Kecleon,normal,,440,60,90,70,60,120,40,5120,70,200,1059860,1.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
353,3,Shuppet,ghost,,295,44,75,35,63,33,45,6400,35,225,800000,0.6,2.3,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
354,3,Banette,ghost,,455,64,115,65,83,63,65,6400,35,45,800000,1.1,12.5,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
354,3,Banette Mega Banette,ghost,,555,64,165,75,93,83,75,6400,35,45,800000,1.1,12.5,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
355,3,Duskull,ghost,,295,20,40,90,30,90,25,6400,35,190,800000,0.8,15.0,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
356,3,Dusclops,ghost,,455,40,70,130,60,130,25,6400,35,90,800000,1.6,30.6,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
357,3,Tropius,grass,flying,460,99,68,83,72,87,51,6400,70,200,1250000,2.0,100.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,normal,none
358,3,Chimecho,psychic,,455,75,50,80,95,90,65,6400,70,45,800000,0.6,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
359,3,Absol,dark,,465,65,130,60,75,60,75,6400,35,30,1059860,1.2,47.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
359,3,Absol Mega Absol,dark,,565,65,150,60,115,60,115,6400,35,30,1059860,1.2,47.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
360,3,Wynaut,psychic,,260,95,23,48,23,48,23,5120,70,125,1000000,0.6,14.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
361,3,Snorunt,ice,,300,50,50,50,50,50,50,5120,70,190,1000000,0.7,16.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
362,3,Glalie,ice,,480,80,80,80,80,80,80,5120,70,75,1000000,1.5,256.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
362,3,Glalie Mega Glalie,ice,,580,80,120,80,120,80,100,5120,70,75,1000000,1.5,256.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
363,3,Spheal,ice,water,290,70,40,50,55,50,25,5120,70,255,1059860,0.8,39.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
364,3,Sealeo,ice,water,410,90,60,70,75,70,45,5120,70,120,1059860,1.1,87.6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
365,3,Walrein,ice,water,530,110,80,90,95,90,65,5120,70,45,1059860,1.4,150.6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
366,3,Clamperl,water,,345,35,64,85,74,55,32,5120,70,255,600000,0.4,52.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
367,3,Huntail,water,,485,55,104,105,94,75,52,5120,70,60,600000,1.7,27.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
368,3,Gorebyss,water,,485,55,84,105,114,75,52,5120,70,60,600000,1.8,22.6,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
369,3,Relicanth,water,rock,485,100,90,130,45,65,55,10240,70,25,1250000,1.0,23.4,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
370,3,Luvdisc,water,,330,43,30,55,40,65,97,5120,70,225,800000,0.6,8.7,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
371,3,Bagon,dragon,,300,45,75,60,40,30,50,10240,35,45,1250000,0.6,42.1,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
372,3,Shelgon,dragon,,420,65,95,100,60,50,50,10240,35,45,1250000,1.1,110.5,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
373,3,Salamence,dragon,flying,600,95,135,80,110,80,100,10240,35,45,1250000,1.5,102.6,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,normal,pseudo_legendary
373,3,Salamence Mega Salamence,dragon,flying,700,95,145,130,120,90,120,10240,35,45,1250000,1.5,102.6,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
374,3,Beldum,steel,psychic,300,40,55,80,35,60,30,10240,35,3,1250000,0.6,95.2,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
375,3,Metang,steel,psychic,420,60,75,100,55,80,50,10240,35,3,1250000,1.2,202.5,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
376,3,Metagross,steel,psychic,600,80,135,130,95,90,70,10240,35,3,1250000,1.6,550.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,pseudo_legendary
376,3,Metagross Mega Metagross,steel,psychic,700,80,145,150,105,110,110,10240,35,3,1250000,1.6,550.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
377,3,Regirock,rock,,580,80,100,200,50,100,50,20480,35,3,1250000,1.7,230.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,legendary,none
378,3,Regice,ice,,580,80,50,100,100,200,50,20480,35,3,1250000,1.8,175.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,legendary,none
379,3,Registeel,steel,,580,80,75,150,75,150,50,20480,35,3,1250000,1.9,205.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,legendary,none
380,3,Latias,dragon,psychic,600,80,80,90,110,130,110,30720,90,3,1250000,1.4,40.0,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,legendary,none
380,3,Latias Mega Latias,dragon,psychic,700,80,100,120,140,150,110,30720,90,3,1250000,1.4,40.0,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,normal,none
381,3,Latios,dragon,psychic,600,80,90,80,130,110,110,30720,90,3,1250000,2.0,60.0,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,legendary,none
381,3,Latios Mega Latios,dragon,psychic,700,80,130,100,160,120,110,30720,90,3,1250000,2.0,60.0,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,normal,none
382,3,Kyogre,water,,670,100,100,90,150,140,90,30720,0,3,1250000,4.5,352.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,legendary,none
382,3,Kyogre Primal Kyogre,water,,770,100,150,90,180,160,90,30720,0,3,1250000,4.5,352.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
383,3,Groudon,ground,,670,100,150,140,100,90,90,30720,0,3,1250000,3.5,950.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,legendary,none
383,3,Groudon Primal Groudon,ground,fire,770,100,180,160,150,90,90,30720,0,3,1250000,3.5,950.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
384,3,Rayquaza,dragon,flying,680,105,150,90,150,90,95,30720,0,45,1250000,7.0,206.5,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,legendary,none
384,3,Rayquaza Mega Rayquaza,dragon,flying,780,105,180,100,180,100,115,30720,0,45,1250000,7.0,206.5,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
385,3,Jirachi,steel,psychic,600,100,100,100,100,100,100,30720,100,3,1250000,0.3,1.1,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,mythical,none
386,3,Deoxys Normal Forme,psychic,,600,50,150,50,150,50,150,30720,0,3,1250000,1.7,60.8,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
386,3,Deoxys Attack Forme,psychic,,600,50,180,20,180,20,150,30720,0,3,1250000,1.7,60.8,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
386,3,Deoxys Defense Forme,psychic,,600,50,70,160,70,160,90,30720,0,3,1250000,1.7,60.8,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
386,3,Deoxys Speed Forme,psychic,,600,50,95,90,95,90,180,30720,0,3,1250000,1.7,60.8,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
387,4,Turtwig,grass,,318,55,68,64,45,55,31,5120,70,45,1059860,0.4,10.2,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
388,4,Grotle,grass,,405,75,89,85,55,65,36,5120,70,45,1059860,1.1,97.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
389,4,Torterra,grass,ground,525,95,109,105,75,85,56,5120,70,45,1059860,2.2,310.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
390,4,Chimchar,fire,,309,44,58,44,58,44,61,5120,70,45,1059860,0.5,6.2,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
391,4,Monferno,fire,fighting,405,64,78,52,78,52,81,5120,70,45,1059860,0.9,22.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,normal,none
392,4,Infernape,fire,fighting,534,76,104,71,104,71,108,5120,70,45,1059860,1.2,55.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,normal,none
393,4,Piplup,water,,314,53,51,53,61,56,40,5120,70,45,1059860,0.4,5.2,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
394,4,Prinplup,water,,405,64,66,68,81,76,50,5120,70,45,1059860,0.8,23.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
395,4,Empoleon,water,steel,530,84,86,88,111,101,60,5120,70,45,1059860,1.7,84.5,0.5,1.0,0.5,2.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,0.25,0.5,0.0,0.5,0.5,0.25,0.5,normal,none
396,4,Starly,normal,flying,245,40,55,30,30,30,60,3840,70,255,1059860,0.3,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
397,4,Staravia,normal,flying,340,55,75,50,40,40,80,3840,70,120,1059860,0.6,15.5,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
398,4,Staraptor,normal,flying,485,85,120,70,50,60,100,3840,70,45,1059860,1.2,24.9,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
399,4,Bidoof,normal,,250,59,45,40,35,40,31,3840,70,255,1000000,0.5,20.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
400,4,Bibarel,normal,water,410,79,85,60,55,60,71,3840,70,127,1000000,1.0,31.5,1.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
401,4,Kricketot,bug,,194,37,25,41,25,41,25,3840,70,255,1059860,0.3,2.2,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
402,4,Kricketune,bug,,384,77,85,51,55,51,65,3840,70,45,1059860,1.0,25.5,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
403,4,Shinx,electric,,263,45,65,34,40,34,45,5120,70,235,1059860,0.5,9.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
404,4,Luxio,electric,,363,60,85,49,60,49,60,5120,100,120,1059860,0.9,30.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
405,4,Luxray,electric,,523,80,120,79,95,79,70,5120,70,45,1059860,1.4,42.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
406,4,Budew,grass,poison,280,40,30,35,50,70,55,5120,70,255,1059860,0.2,1.2,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,normal,none
407,4,Roserade,grass,poison,515,60,70,65,125,105,90,5120,70,75,1059860,0.9,14.5,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,normal,none
408,4,Cranidos,rock,,350,67,125,40,30,30,58,7680,70,45,600000,0.9,31.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
409,4,Rampardos,rock,,495,97,165,60,65,50,58,7680,70,45,600000,1.6,102.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
410,4,Shieldon,rock,steel,350,30,42,118,42,88,30,7680,70,45,600000,0.5,57.0,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,normal,none
411,4,Bastiodon,rock,steel,495,60,52,168,47,138,30,7680,70,45,600000,1.3,149.5,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,normal,none
412,4,Burmy Plant Cloak,bug,,224,40,29,45,29,45,36,3840,70,120,1000000,0.2,3.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
412,4,Burmy Sandy Cloak,bug,,224,40,29,45,29,45,36,3840,70,120,1000000,0.2,3.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
412,4,Burmy Trash Cloak,bug,,224,40,29,45,29,45,36,3840,70,120,1000000,0.2,3.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
413,4,Wormadam Plant Cloak,bug,grass,424,60,59,85,79,105,36,3840,70,45,1000000,0.5,6.5,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,normal,none
413,4,Wormadam Sandy Cloak,bug,ground,424,60,79,105,59,85,36,3840,70,45,1000000,0.5,6.5,1.0,1.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,2.0,normal,none
413,4,Wormadam Trash Cloak,bug,steel,424,60,69,95,69,95,36,3840,70,45,1000000,0.5,6.5,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,normal,none
414,4,Mothim,bug,flying,424,70,94,50,94,50,66,3840,70,45,1000000,0.9,23.3,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
415,4,Combee,bug,flying,244,30,30,42,30,42,70,3840,70,120,1059860,0.3,5.5,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
416,4,Vespiquen,bug,flying,474,70,80,102,80,102,40,3840,70,45,1059860,1.2,38.5,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
417,4,Pachirisu,electric,,405,60,45,70,45,90,95,2560,100,200,1000000,0.4,3.9,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
418,4,Buizel,water,,330,55,65,35,60,30,85,5120,70,190,1000000,0.7,29.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
419,4,Floatzel,water,,495,85,105,55,85,50,115,5120,70,75,1000000,1.1,33.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
420,4,Cherubi,grass,,275,45,35,45,62,53,35,5120,70,190,1000000,0.4,3.3,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
421,4,Cherrim,grass,,450,70,60,70,87,78,85,5120,70,75,1000000,0.5,9.3,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
422,4,Shellos,water,,325,76,48,48,57,62,34,5120,70,190,1000000,0.3,6.3,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
423,4,Gastrodon,water,ground,475,111,83,68,92,82,39,5120,70,75,1000000,0.9,29.9,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,normal,none
424,4,Ambipom,normal,,482,75,100,66,60,66,115,5120,100,45,800000,1.2,20.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
425,4,Drifloon,ghost,flying,348,90,50,34,60,44,70,7680,70,125,1640000,0.4,1.2,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,normal,none
426,4,Drifblim,ghost,flying,498,150,80,44,90,54,80,7680,70,60,1640000,1.2,15.0,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,normal,none
427,4,Buneary,normal,,350,55,66,44,44,56,85,5120,0,190,1000000,0.4,5.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
428,4,Lopunny,normal,,480,65,76,84,54,96,105,5120,140,60,1000000,1.2,33.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
428,4,Lopunny Mega Lopunny,normal,fighting,580,65,136,94,54,96,135,5120,140,60,1000000,1.2,33.3,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
